Elapsed Time (ms),Coarse Encoder Counts (6B),Coarse Degree,Fine Encoder Counts (6B),Fine Degree,Index Angle,Coarse Encoder Commands (4B),Fine Encoder Commands (4B)
536,000000,0.0,000000,-0.0,-0.0,0,2
537,000000,0.0,000000,-0.0,-0.0,0,2
538,000000,0.0,000000,-0.0,-0.0,0,2
539,000000,0.0,000000,-0.0,-0.0,0,2
540,000000,0.0,000000,-0.0,-0.0,0,2
541,000000,0.0,000000,-0.0,-0.0,0,2
542,000000,0.0,000000,-0.0,-0.0,0,2
543,000000,0.0,000000,-0.0,-0.0,0,2
544,000000,0.0,000000,-0.0,-0.0,0,2
545,000000,0.0,000000,-0.0,-0.0,0,2
546,000000,0.0,000000,-0.0,-0.0,0,2
547,000000,0.0,000000,-0.0,-0.0,0,2
548,000000,0.0,000000,-0.0,-0.0,0,2
549,000000,0.0,000000,-0.0,-0.0,0,2
550,000000,0.0,000000,-0.0,-0.0,0,2
551,000000,0.0,000000,-0.0,-0.0,0,2
552,000000,0.0,000000,-0.0,-0.0,0,2
553,000000,0.0,000000,-0.0,-0.0,0,2
554,000000,0.0,000000,-0.0,-0.0,0,2
555,000000,0.0,000000,-0.0,-0.0,0,2
556,000000,0.0,000000,-0.0,-0.0,0,2
557,000000,0.0,000000,-0.0,-0.0,0,2
558,000000,0.0,000000,-0.0,-0.0,0,2
559,000000,0.0,000000,-0.0,-0.0,0,2
560,000000,0.0,000000,-0.0,-0.0,0,2
561,000000,0.0,000000,-0.0,-0.0,0,2
562,000000,0.0,000000,-0.0,-0.0,0,2
563,000000,0.0,000000,-0.0,-0.0,0,2
564,000000,0.0,000000,-0.0,-0.0,0,2
565,000000,0.0,000000,-0.0,-0.0,0,2
566,000000,0.0,000000,-0.0,-0.0,0,2
567,000000,0.0,000000,-0.0,-0.0,0,2
568,000000,0.0,000000,-0.0,-0.0,0,2
569,000000,0.0,000000,-0.0,-0.0,0,2
570,000000,0.0,000000,-0.0,-0.0,0,2
571,000000,0.0,000000,-0.0,-0.0,0,2
572,000000,0.0,000000,-0.0,-0.0,0,2
573,000000,0.0,000000,-0.0,-0.0,0,2
574,000000,0.0,000000,-0.0,-0.0,0,2
575,000000,0.0,000000,-0.0,-0.0,0,2
576,000000,0.0,000000,-0.0,-0.0,0,2
577,000000,0.0,000000,-0.0,-0.0,0,2
578,000000,0.0,000000,-0.0,-0.0,0,2
579,000000,0.0,000000,-0.0,-0.0,0,2
580,000000,0.0,000000,-0.0,-0.0,0,2
581,000000,0.0,000000,-0.0,-0.0,0,2
582,000000,0.0,000000,-0.0,-0.0,0,2
583,000000,0.0,000000,-0.0,-0.0,0,2
584,000000,0.0,000000,-0.0,-0.0,0,2
585,000000,0.0,000000,-0.0,-0.0,0,2
586,000000,0.0,000000,-0.0,-0.0,0,2
587,000000,0.0,000000,-0.0,-0.0,0,2
588,000000,0.0,000000,-0.0,-0.0,0,2
589,000000,0.0,000000,-0.0,-0.0,0,2
590,000000,0.0,000000,-0.0,-0.0,0,2
591,000000,0.0,000000,-0.0,-0.0,0,2
592,000000,0.0,000000,-0.0,-0.0,0,2
593,000000,0.0,000000,-0.0,-0.0,0,2
594,000000,0.0,000000,-0.0,-0.0,0,2
595,000000,0.0,000000,-0.0,-0.0,0,2
596,000000,0.0,000000,-0.0,-0.0,0,2
597,000000,0.0,000000,-0.0,-0.0,0,2
598,000000,0.0,000000,-0.0,-0.0,0,2
599,000000,0.0,000000,-0.0,-0.0,0,2
600,000000,0.0,000000,-0.0,-0.0,0,2
601,000000,0.0,000000,-0.0,-0.0,0,2
602,000000,0.0,000000,-0.0,-0.0,0,2
603,000000,0.0,000000,-0.0,-0.0,0,2
604,000000,0.0,000000,-0.0,-0.0,0,2
605,000000,0.0,000000,-0.0,-0.0,0,2
606,000000,0.0,000000,-0.0,-0.0,0,2
607,000000,0.0,000000,-0.0,-0.0,0,2
607,000000,0.0,000000,-0.0,-0.0,0,2
608,000000,0.0,000000,-0.0,-0.0,0,2
609,000000,0.0,000000,-0.0,-0.0,0,2
610,000000,0.0,000000,-0.0,-0.0,0,2
611,000000,0.0,000000,-0.0,-0.0,0,2
612,000000,0.0,000000,-0.0,-0.0,0,2
613,000000,0.0,000000,-0.0,-0.0,0,2
614,000000,0.0,000000,-0.0,-0.0,0,2
615,000000,0.0,000000,-0.0,-0.0,0,2
616,000000,0.0,000000,-0.0,-0.0,0,2
617,000000,0.0,000000,-0.0,-0.0,0,2
618,000000,0.0,000000,-0.0,-0.0,0,2
619,000000,0.0,000000,-0.0,-0.0,0,2
620,000000,0.0,000000,-0.0,-0.0,0,2
621,000000,0.0,000000,-0.0,-0.0,0,2
622,000000,0.0,000000,-0.0,-0.0,0,2
623,000000,0.0,000000,-0.0,-0.0,0,2
624,000000,0.0,000000,-0.0,-0.0,0,2
625,000000,0.0,000000,-0.0,-0.0,0,2
626,000000,0.0,000000,-0.0,-0.0,0,2
627,000000,0.0,000000,-0.0,-0.0,0,2
628,000000,0.0,000000,-0.0,-0.0,0,2
629,000000,0.0,000000,-0.0,-0.0,0,2
630,000000,0.0,000000,-0.0,-0.0,0,2
631,000000,0.0,000000,-0.0,-0.0,0,2
632,000000,0.0,000000,-0.0,-0.0,0,2
633,000000,0.0,000000,-0.0,-0.0,0,2
634,000000,0.0,000000,-0.0,-0.0,0,2
635,000000,0.0,000000,-0.0,-0.0,0,2
636,000000,0.0,000000,-0.0,-0.0,0,2
637,000000,0.0,000000,-0.0,-0.0,0,2
638,000000,0.0,000000,-0.0,-0.0,0,2
639,000000,0.0,000000,-0.0,-0.0,0,2
640,000000,0.0,000000,-0.0,-0.0,0,2
641,000000,0.0,000000,-0.0,-0.0,0,2
642,000000,0.0,000000,-0.0,-0.0,0,2
643,000000,0.0,000000,-0.0,-0.0,0,2
644,000000,0.0,000000,-0.0,-0.0,0,2
645,000000,0.0,000000,-0.0,-0.0,0,2
646,000000,0.0,000000,-0.0,-0.0,0,2
647,000000,0.0,000000,-0.0,-0.0,0,2
648,000000,0.0,000000,-0.0,-0.0,0,2
649,000000,0.0,000000,-0.0,-0.0,0,2
650,000000,0.0,000000,-0.0,-0.0,0,2
651,000000,0.0,000000,-0.0,-0.0,0,2
652,000000,0.0,000000,-0.0,-0.0,0,2
653,000000,0.0,000000,-0.0,-0.0,0,2
654,000000,0.0,000000,-0.0,-0.0,0,2
655,000000,0.0,000000,-0.0,-0.0,0,2
656,000000,0.0,000000,-0.0,-0.0,0,2
657,000000,0.0,000000,-0.0,-0.0,0,2
658,000000,0.0,000000,-0.0,-0.0,0,2
659,000000,0.0,000000,-0.0,-0.0,0,2
660,000000,0.0,000000,-0.0,-0.0,0,2
661,000000,0.0,000000,-0.0,-0.0,0,2
662,000000,0.0,000000,-0.0,-0.0,0,2
663,000000,0.0,000000,-0.0,-0.0,0,2
664,000000,0.0,000000,-0.0,-0.0,0,2
665,000000,0.0,000000,-0.0,-0.0,0,2
666,000000,0.0,000000,-0.0,-0.0,0,2
667,000000,0.0,000000,-0.0,-0.0,0,2
668,000000,0.0,000000,-0.0,-0.0,0,2
669,000000,0.0,000000,-0.0,-0.0,0,2
670,000000,0.0,000000,-0.0,-0.0,0,2
671,000000,0.0,000000,-0.0,-0.0,0,2
672,000000,0.0,000000,-0.0,-0.0,0,2
673,000000,0.0,000000,-0.0,-0.0,0,2
674,000000,0.0,000000,-0.0,-0.0,0,2
675,000000,0.0,000000,-0.0,-0.0,0,2
676,000000,0.0,000000,-0.0,-0.0,0,2
677,000000,0.0,000000,-0.0,-0.0,0,2
678,000000,0.0,000000,-0.0,-0.0,0,2
679,000000,0.0,000000,-0.0,-0.0,0,2
680,000000,0.0,000000,-0.0,-0.0,0,2
681,000000,0.0,000000,-0.0,-0.0,0,2
682,000000,0.0,000000,-0.0,-0.0,0,2
683,000000,0.0,000000,-0.0,-0.0,0,2
684,000000,0.0,000000,-0.0,-0.0,0,2
685,000000,0.0,000000,-0.0,-0.0,0,2
686,000000,0.0,000000,-0.0,-0.0,0,2
687,000000,0.0,000000,-0.0,-0.0,0,2
688,000000,0.0,000000,-0.0,-0.0,0,2
689,000000,0.0,000000,-0.0,-0.0,0,2
690,000000,0.0,000000,-0.0,-0.0,0,2
691,000000,0.0,000000,-0.0,-0.0,0,2
692,000000,0.0,000000,-0.0,-0.0,0,2
693,000000,0.0,000000,-0.0,-0.0,0,2
694,000000,0.0,000000,-0.0,-0.0,0,2
695,000000,0.0,000000,-0.0,-0.0,0,2
696,000000,0.0,000000,-0.0,-0.0,0,2
697,000000,0.0,000000,-0.0,-0.0,0,2
698,000000,0.0,000000,-0.0,-0.0,0,2
699,000000,0.0,000000,-0.0,-0.0,0,2
700,000000,0.0,000000,-0.0,-0.0,0,2
701,000000,0.0,000000,-0.0,-0.0,0,2
702,000000,0.0,000000,-0.0,-0.0,0,2
703,000000,0.0,000000,-0.0,-0.0,0,2
704,000000,0.0,000000,-0.0,-0.0,0,2
705,000000,0.0,000000,-0.0,-0.0,0,2
707,000000,0.0,000000,-0.0,-0.0,0,2
708,000000,0.0,000000,-0.0,-0.0,0,2
709,000000,0.0,000000,-0.0,-0.0,0,2
710,000000,0.0,000000,-0.0,-0.0,0,2
711,000000,0.0,000000,-0.0,-0.0,0,2
712,000000,0.0,000000,-0.0,-0.0,0,2
713,000000,0.0,000000,-0.0,-0.0,0,2
714,000000,0.0,000000,-0.0,-0.0,0,2
715,000000,0.0,000000,-0.0,-0.0,0,2
716,000000,0.0,000000,-0.0,-0.0,0,2
717,000000,0.0,000000,-0.0,-0.0,0,2
718,000000,0.0,000000,-0.0,-0.0,0,2
719,000000,0.0,000000,-0.0,-0.0,0,2
720,000000,0.0,000000,-0.0,-0.0,0,2
721,000000,0.0,000000,-0.0,-0.0,0,2
722,000000,0.0,000000,-0.0,-0.0,0,2
723,000000,0.0,000000,-0.0,-0.0,0,2
724,000000,0.0,000000,-0.0,-0.0,0,2
725,000000,0.0,000000,-0.0,-0.0,0,2
726,000000,0.0,000000,-0.0,-0.0,0,2
727,000000,0.0,000000,-0.0,-0.0,0,2
728,000000,0.0,000000,-0.0,-0.0,0,2
729,000000,0.0,000000,-0.0,-0.0,0,2
730,000000,0.0,000000,-0.0,-0.0,0,2
731,000000,0.0,000000,-0.0,-0.0,0,2
732,000000,0.0,000000,-0.0,-0.0,0,2
733,000000,0.0,000000,-0.0,-0.0,0,2
734,000000,0.0,000000,-0.0,-0.0,0,2
735,000000,0.0,000000,-0.0,-0.0,0,2
736,000000,0.0,000000,-0.0,-0.0,0,2
737,000000,0.0,000000,-0.0,-0.0,0,2
738,000000,0.0,000000,-0.0,-0.0,0,2
739,000000,0.0,000000,-0.0,-0.0,0,2
740,000000,0.0,000000,-0.0,-0.0,0,2
741,000000,0.0,000000,-0.0,-0.0,0,2
742,000000,0.0,000000,-0.0,-0.0,0,2
743,000000,0.0,000000,-0.0,-0.0,0,2
744,000000,0.0,000000,-0.0,-0.0,0,2
745,000000,0.0,000000,-0.0,-0.0,0,2
746,000000,0.0,000000,-0.0,-0.0,0,2
747,000000,0.0,000000,-0.0,-0.0,0,2
748,000000,0.0,000000,-0.0,-0.0,0,2
749,000000,0.0,000000,-0.0,-0.0,0,2
750,000000,0.0,000000,-0.0,-0.0,0,2
751,000000,0.0,000000,-0.0,-0.0,0,2
752,000000,0.0,000000,-0.0,-0.0,0,2
753,000000,0.0,000000,-0.0,-0.0,0,2
754,000000,0.0,000000,-0.0,-0.0,0,2
755,000000,0.0,000000,-0.0,-0.0,0,2
756,000000,0.0,000000,-0.0,-0.0,0,2
757,000000,0.0,000000,-0.0,-0.0,0,2
758,000000,0.0,000000,-0.0,-0.0,0,2
759,000000,0.0,000000,-0.0,-0.0,0,2
760,000000,0.0,000000,-0.0,-0.0,0,2
761,000000,0.0,000000,-0.0,-0.0,0,2
762,000000,0.0,000000,-0.0,-0.0,0,2
763,000000,0.0,000000,-0.0,-0.0,0,2
764,000000,0.0,000000,-0.0,-0.0,0,2
765,000000,0.0,000000,-0.0,-0.0,0,2
766,000000,0.0,000000,-0.0,-0.0,0,2
767,000000,0.0,000000,-0.0,-0.0,0,2
768,000000,0.0,000000,-0.0,-0.0,0,2
769,000000,0.0,000000,-0.0,-0.0,0,2
770,000000,0.0,000000,-0.0,-0.0,0,2
771,000000,0.0,000000,-0.0,-0.0,0,2
772,000000,0.0,000000,-0.0,-0.0,0,2
773,000000,0.0,000000,-0.0,-0.0,0,2
774,000000,0.0,000000,-0.0,-0.0,0,2
775,000000,0.0,000000,-0.0,-0.0,0,2
776,000000,0.0,000000,-0.0,-0.0,0,2
777,000000,0.0,000000,-0.0,-0.0,0,2
778,000000,0.0,000000,-0.0,-0.0,0,2
779,000000,0.0,000000,-0.0,-0.0,0,2
780,000000,0.0,000000,-0.0,-0.0,0,2
781,000000,0.0,000000,-0.0,-0.0,0,2
782,000000,0.0,000000,-0.0,-0.0,0,2
783,000000,0.0,000000,-0.0,-0.0,0,2
784,000000,0.0,000000,-0.0,-0.0,0,2
785,000000,0.0,000000,-0.0,-0.0,0,2
786,000000,0.0,000000,-0.0,-0.0,0,2
787,000000,0.0,000000,-0.0,-0.0,0,2
788,000000,0.0,000000,-0.0,-0.0,0,2
789,000000,0.0,000000,-0.0,-0.0,0,2
790,000000,0.0,000000,-0.0,-0.0,0,2
791,000000,0.0,000000,-0.0,-0.0,0,2
792,000000,0.0,000000,-0.0,-0.0,0,2
793,000000,0.0,000000,-0.0,-0.0,0,2
794,000000,0.0,000000,-0.0,-0.0,0,2
795,000000,0.0,000000,-0.0,-0.0,0,2
796,000000,0.0,000000,-0.0,-0.0,0,2
797,000000,0.0,000000,-0.0,-0.0,0,2
798,000000,0.0,000000,-0.0,-0.0,0,2
799,000000,0.0,000000,-0.0,-0.0,0,2
800,000000,0.0,000000,-0.0,-0.0,0,2
801,000000,0.0,000000,-0.0,-0.0,0,2
802,000000,0.0,000000,-0.0,-0.0,0,2
803,000000,0.0,000000,-0.0,-0.0,0,2
804,000000,0.0,000000,-0.0,-0.0,0,2
805,000000,0.0,000000,-0.0,-0.0,0,2
806,000000,0.0,000000,-0.0,-0.0,0,2
807,000000,0.0,000000,-0.0,-0.0,0,2
808,000000,0.0,000000,-0.0,-0.0,0,2
809,000000,0.0,000000,-0.0,-0.0,0,2
810,000000,0.0,000000,-0.0,-0.0,0,2
811,000000,0.0,000000,-0.0,-0.0,0,2
812,000000,0.0,000000,-0.0,-0.0,0,2
813,000000,0.0,000000,-0.0,-0.0,0,2
814,000000,0.0,000000,-0.0,-0.0,0,2
815,000000,0.0,000000,-0.0,-0.0,0,2
816,000000,0.0,000000,-0.0,-0.0,0,2
817,000000,0.0,000000,-0.0,-0.0,0,2
818,000000,0.0,000000,-0.0,-0.0,0,2
819,000000,0.0,000000,-0.0,-0.0,0,2
820,000000,0.0,000000,-0.0,-0.0,0,2
821,000000,0.0,000000,-0.0,-0.0,0,2
822,000000,0.0,000000,-0.0,-0.0,0,2
823,000000,0.0,000000,-0.0,-0.0,0,2
824,000000,0.0,000000,-0.0,-0.0,0,2
825,000000,0.0,000000,-0.0,-0.0,0,2
826,000000,0.0,000000,-0.0,-0.0,0,2
827,000000,0.0,000000,-0.0,-0.0,0,2
828,000000,0.0,000000,-0.0,-0.0,0,2
829,000000,0.0,000000,-0.0,-0.0,0,2
830,000000,0.0,000000,-0.0,-0.0,0,2
831,000000,0.0,000000,-0.0,-0.0,0,2
832,000000,0.0,000000,-0.0,-0.0,0,2
833,000000,0.0,000000,-0.0,-0.0,0,2
834,000000,0.0,000000,-0.0,-0.0,0,2
835,000000,0.0,000000,-0.0,-0.0,0,2
836,000000,0.0,000000,-0.0,-0.0,0,2
837,000000,0.0,000000,-0.0,-0.0,0,2
838,000000,0.0,000000,-0.0,-0.0,0,2
839,000000,0.0,000000,-0.0,-0.0,0,2
840,000000,0.0,000000,-0.0,-0.0,0,2
841,000000,0.0,000000,-0.0,-0.0,0,2
842,000000,0.0,000000,-0.0,-0.0,0,2
843,000000,0.0,000000,-0.0,-0.0,0,2
844,000000,0.0,000000,-0.0,-0.0,0,2
845,000000,0.0,000000,-0.0,-0.0,0,2
846,000000,0.0,000000,-0.0,-0.0,0,2
847,000000,0.0,000000,-0.0,-0.0,0,2
848,000000,0.0,000000,-0.0,-0.0,0,2
849,000000,0.0,000000,-0.0,-0.0,0,2
850,000000,0.0,000000,-0.0,-0.0,0,2
851,000000,0.0,000000,-0.0,-0.0,0,2
852,000000,0.0,000000,-0.0,-0.0,0,2
853,000000,0.0,000000,-0.0,-0.0,0,2
854,000000,0.0,000000,-0.0,-0.0,0,2
855,0000A9,0.01170360110803324,000000,-0.0,-0.0,449,2
856,0002A4,0.04681440443213296,000000,-0.0,-0.0,641,2
857,000548,0.09362880886426592,000000,-0.0,-0.0,1979,2
858,000895,0.15214681440443212,000004,-0.00439453125,-0.0,1979,2
859,000BE2,0.21066481994459832,00000A,-0.010986328125,-0.0,1979,2
860,000FD8,0.2808864265927978,00000B,-0.012084960937500002,-0.0,1979,2
861,001325,0.339404432132964,FFFFFF,0.0010986328125,-0.0,1979,2
862,0015C9,0.3862188365650969,FFFFEE,0.019775390625,-0.0,1979,2
863,001916,0.44473684210526315,FFFFDA,0.041748046875,-0.0,1979,2
864,001BBA,0.4915512465373961,FFFFC6,0.063720703125,-0.0,1979,2
865,001E5E,0.5383656509695292,FFFFAB,0.0933837890625,-0.0,1979,2
866,002059,0.5734764542936288,FFFF8A,0.129638671875,-0.0,1979,2
867,002254,0.6085872576177285,FFFF64,0.17138671875,-0.0,1979,2
868,00244F,0.6436980609418282,FFFF3A,0.217529296875,-0.0,1979,2
869,00264A,0.678808864265928,FFFF10,0.263671875,-0.0,1979,2
870,0028EE,0.7256232686980608,FFFEE7,0.3087158203125,-0.0,1979,2
871,002AE9,0.7607340720221607,FFFEC1,0.3504638671875,-0.0,1979,2
872,002D8D,0.8075484764542936,FFFE9C,0.39111328125,-0.0,1979,2
873,002F88,0.8426592797783933,FFFE79,0.4295654296875,-0.0,1979,2
874,00322C,0.8894736842105263,FFFE57,0.4669189453125,-0.0,1979,2
875,003427,0.9245844875346261,FFFE36,0.503173828125,-0.0,1979,2
876,0036CB,0.9713988919667589,FFFE15,0.5394287109375,-0.0,1979,2
877,0038C6,1.0065096952908588,FFFDF3,0.5767822265625,-0.0,1979,2
878,003AC1,1.0416204986149584,FFFDD0,0.615234375,-0.0,1979,2
879,003CBC,1.0767313019390583,FFFDAD,0.6536865234375,-0.0,1979,2
880,003EB7,1.111842105263158,FFFD8C,0.68994140625,-0.0,1979,2
881,0040B2,1.1469529085872576,FFFD6B,0.7261962890624999,-0.0,1979,2
882,0042AD,1.1820637119113573,FFFD4A,0.7624511718750001,-0.0,1979,2
883,0044A8,1.217174515235457,FFFD29,0.7987060546875,-0.0,1979,2
884,0046A3,1.2522853185595568,FFFD0A,0.832763671875,-0.0,1979,2
885,00489E,1.2873961218836565,FFFCEA,0.867919921875,-0.0,1979,2
886,004A99,1.3225069252077564,FFFCCA,0.903076171875,-0.0,1979,2
887,004C94,1.357617728531856,FFFCA9,0.9393310546875,-0.0,1979,2
888,004E8F,1.3927285318559557,FFFC84,0.97998046875,-0.0,1979,2
889,00508A,1.4278393351800553,FFFC5E,1.021728515625,-0.0,1979,2
890,00532E,1.4746537396121884,FFFC38,1.0634765625,-0.0,1979,2
891,005529,1.5097645429362883,FFFC11,1.1063232421875,-0.0,1979,2
892,0057CD,1.556578947368421,FFFBEA,1.149169921875,-0.0,1979,2
893,0059C8,1.5916897506925207,FFFBC2,1.193115234375,-0.0,1979,2
894,005C6C,1.6385041551246537,FFFB97,1.2403564453125,-0.0,1979,2
895,005F10,1.6853185595567866,FFFB6B,1.2886962890625,-0.0,1979,2
896,0061B4,1.7321329639889196,FFFB3E,1.338134765625,-0.0,1979,2
897,006501,1.7906509695290858,FFFB10,1.388671875,-0.0,1979,2
898,0067A5,1.8374653739612188,FFFAE0,1.4414062499999998,-0.0,1979,2
899,006A49,1.8842797783933518,FFFAAF,1.4952392578125,-0.0,1979,2
900,006D96,1.9427977839335178,FFFA7E,1.549072265625,-0.0,1979,2
901,00703A,1.9896121883656508,FFFA4B,1.6051025390625,-0.0,1979,2
902,007387,2.048130193905817,FFFA17,1.6622314453125002,-0.0,1979,2
903,0076D4,2.1066481994459836,FFF9E2,1.720458984375,-0.0,1979,2
904,007A21,2.1651662049861495,FFF9AC,1.77978515625,-0.0,1979,2
905,007D6E,2.223684210526316,FFF976,1.839111328125,-0.0,1979,2
906,0080BB,2.282202216066482,FFF93E,1.900634765625,-0.0,1979,2
907,008408,2.3407202216066483,FFF906,1.962158203125,-0.0,1979,2
907,008755,2.3992382271468147,FFF8CF,2.0225830078125,-0.0,1979,2
908,008B4B,2.469459833795014,FFF896,2.085205078125,-0.0,1979,2
910,008E98,2.52797783933518,FFF85D,2.1478271484375,-0.0,1979,2
911,0091E5,2.5864958448753463,FFF822,2.212646484375,-0.0,1979,2
912,0095DB,2.6567174515235457,FFF7E8,2.2763671875,-0.0,1979,2
913,009928,2.715235457063712,FFF7AC,2.34228515625,-0.0,1979,2
913,009D1E,2.7854570637119114,FFF771,2.4071044921875,-0.0,1979,2
915,00A06B,2.8439750692520773,FFF735,2.4730224609375,-0.0,1979,2
915,00A461,2.914196675900277,FFF6F9,2.5389404296875,-0.0,1979,2
916,00A7AE,2.972714681440443,FFF6BC,2.60595703125,-0.0,1979,2
917,00ABA4,3.042936288088643,FFF67F,2.6729736328125,-0.0,1979,2
918,00AF9A,3.113157894736842,FFF641,2.7410888671875,-0.0,1979,2
919,00B390,3.1833795013850414,FFF602,2.810302734375,-0.0,1979,2
920,00B6DD,3.2418975069252074,FFF5C2,2.880615234375,-0.0,1979,2
922,00BAD3,3.312119113573407,FFF582,2.9509277343750004,-0.0,1979,2
922,00BEC9,3.382340720221607,FFF542,3.021240234375,-0.0,1979,2
923,00C2BF,3.4525623268698062,FFF500,3.0937500000000004,-0.0,1979,2
925,00C6B5,3.5227839335180056,FFF4BF,3.1651611328125004,-0.0,1979,2
926,00CAAB,3.593005540166205,FFF47D,3.2376708984375,-0.0,1979,2
926,00CF4A,3.6749307479224376,FFF439,3.3123779296875,-0.0,1979,2
927,00D340,3.745152354570637,FFF3F7,3.3848876953125004,-0.0,1979,2
929,00D736,3.8153739612188367,FFF3B3,3.4595947265624996,-0.0,1979,2
930,00DB2C,3.8855955678670355,FFF36E,3.535400390625,-0.0,1979,2
930,00DFCB,3.9675207756232687,FFF32A,3.6101074218750004,-0.0,1979,2
932,00E3C1,4.037742382271468,FFF2E5,3.6859130859375,-0.0,1979,2
932,00E7B7,4.107963988919668,FFF29F,3.7628173828125,-0.0,1979,2
933,00EC56,4.1898891966759,FFF259,3.8397216796875,-0.0,1979,2
935,00F0F5,4.271814404432133,FFF212,3.9177246093750004,-0.0,1979,2
936,00F4EB,4.342036011080332,FFF1CB,3.9957275390625,-0.0,1979,2
936,00F98A,4.423961218836565,FFF184,4.07373046875,-0.0,1979,2
938,00FD80,4.494182825484764,FFF13C,4.15283203125,-0.0,1979,2
938,01021F,4.576108033240997,FFF0F4,4.23193359375,-0.0,1979,2
940,010615,4.6463296398891965,FFF0AB,4.3121337890625,-0.0,1979,2
940,010AB4,4.728254847645429,FFF062,4.392333984375,-0.0,1979,2
942,010F53,4.810180055401662,FFF018,4.4736328125,-0.0,1979,2
943,0113F2,4.8921052631578945,FFEFCE,4.554931640625,-0.0,1979,2
943,011891,4.974030470914127,FFEF84,4.63623046875,-0.0,1979,2
945,011C87,5.044252077562327,FFEF3A,4.717529296875,-0.0,1979,2
946,012126,5.126177285318559,FFEEEF,4.7999267578125,-0.0,1979,2
947,0125C5,5.208102493074792,FFEEA3,4.8834228515625,-0.0,1979,2
947,0129BB,5.278324099722991,FFEE57,4.9669189453125,-0.0,1979,2
949,012F03,5.371952908587257,FFEE0B,5.0504150390625,-0.0,1979,2
949,0133A2,5.45387811634349,FFEDC0,5.1328125,-0.0,1979,2
950,013841,5.5358033240997235,FFED73,5.2174072265625,-0.0,1979,2
952,013CE0,5.617728531855955,FFED27,5.3009033203125,-0.0,1979,2
952,01417F,5.699653739612188,FFECD9,5.3865966796875,-0.0,1979,2
953,01461E,5.781578947368422,FFEC8C,5.47119140625,-0.0,1979,2
955,014ABD,5.863504155124654,FFEC3E,5.556884765625,-0.0,1979,2
955,014F5C,5.945429362880886,FFEBF1,5.6414794921875,-0.0,1979,2
957,0154A4,6.039058171745153,FFEBA2,5.728271484375,-0.0,1979,2
957,015943,6.120983379501385,FFEB54,5.813964843750001,-0.0,1979,2
958,015DE2,6.2029085872576175,FFEB05,5.9007568359375,-0.0,1979,2
959,01632A,6.296537396121883,FFEAB6,5.987548828125,-0.0,1979,2
961,0167C9,6.378462603878116,FFEA66,6.075439453125,-0.0,1979,2
962,016C68,6.460387811634349,FFEA17,6.1622314453125,-0.0,1979,2
962,017107,6.542313019390581,FFE9C7,6.2501220703125,-0.0,1979,2
963,0175A6,6.624238227146814,FFE977,6.3380126953125,-0.0,1979,2
965,017AEE,6.71786703601108,FFE926,6.427001953125,-0.0,1979,2
966,017F8D,6.799792243767313,FFE8D6,6.514892578125,-0.0,1979,2
966,0184D5,6.893421052631579,FFE885,6.6038818359375,-0.0,1979,2
967,018974,6.975346260387811,FFE833,6.693969726562499,-0.0,1979,2
968,018E13,7.0572714681440445,FFE7E2,6.782958984375,-0.0,1979,2
969,01935B,7.1509002770083105,FFE790,6.873046875,-0.0,1979,2
970,0197FA,7.232825484764542,FFE73F,6.962036132812501,-0.0,1979,2
971,019D42,7.326454293628809,FFE6ED,7.0521240234375,-0.0,1979,2
972,01A28A,7.4200831024930745,FFE69A,7.143310546875001,-0.0,1979,2
973,01A729,7.502008310249308,FFE647,7.2344970703125,-0.0,1979,2
975,01AC71,7.595637119113573,FFE5F4,7.325683593749999,-0.0,1979,2
975,01B1B9,7.689265927977839,FFE5A1,7.4168701171875,-0.0,1979,2
976,01B658,7.771191135734071,FFE54E,7.508056640625,-0.0,1979,2
977,01BBA0,7.864819944598338,FFE4FA,7.600341796874999,-0.0,1979,2
978,01C0E8,7.958448753462603,FFE4A8,7.6904296875,-0.0,1979,2
979,01C587,8.040373961218837,FFE453,7.7838134765625,-0.0,1979,2
980,01CACF,8.134002770083104,FFE400,7.874999999999999,-0.0,1979,2
981,01D017,8.227631578947369,FFE3AC,7.967285156250001,-0.0,1979,2
982,01D4B6,8.3095567867036,FFE357,8.0606689453125,-0.0,1979,2
983,01D9FE,8.403185595567868,FFE304,8.15185546875,-0.0,1979,2
984,01DF46,8.496814404432133,FFE2AF,8.2452392578125,-0.0,1979,2
985,01E48E,8.590443213296398,FFE25C,8.33642578125,-0.0,1979,2
987,01E9D6,8.684072022160665,FFE208,8.4287109375,-0.0,1979,2
988,01EF1E,8.77770083102493,FFE1B2,8.523193359375,-0.0,1979,2
988,01F466,8.871329639889197,FFE15D,8.6165771484375,-0.0,1979,2
989,01F9AE,8.964958448753462,FFE107,8.7110595703125,-0.0,1979,2
990,01FEF6,9.058587257617729,FFE0B2,8.804443359375,-0.0,1979,2
991,02043E,9.152216066481994,FFE05C,8.89892578125,-0.0,1979,2
992,020986,9.24584487534626,FFE007,8.9923095703125,-0.0,1979,2
993,020ECE,9.339473684210526,FFDFB1,9.0867919921875,-0.0,1979,2
994,021416,9.433102493074792,FFDF5B,9.1812744140625,-0.0,1979,2
995,02195E,9.526731301939058,FFDF03,9.2779541015625,-0.0,1979,2
996,021EA6,9.620360110803324,FFDEAD,9.3724365234375,-0.0,1979,2
997,0223EE,9.71398891966759,FFDE57,9.4669189453125,-0.0,1979,2
999,022936,9.807617728531856,FFDE00,9.5625,-0.0,1979,2
